"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Rin2.7",4.4494885276896e-22,-0.813877721565557,0.017,0.491,9.08630052239493e-18,"T_2","Rin2"
"Gna13.3",4.48391833139424e-22,1.18926589826919,0.625,0.363,9.15660962454019e-18,"T_2","Gna13"
"Creb3l2.8",4.5751291942881e-22,-0.798926941296475,0.125,0.634,9.34287132765572e-18,"T_2","Creb3l2"
"Fzd2.11",4.70122775249069e-22,-0.833886534820514,0,0.47,9.60037719336124e-18,"T_2","Fzd2"
"Cdkn1c.11",4.78886048695221e-22,-1.13743893438408,0.017,0.492,9.77933200040512e-18,"T_2","Cdkn1c"
"Itpkb.9",4.94262795289316e-22,1.21871037324512,0.6,0.312,1.00933405426031e-17,"T_2","Itpkb"
"Mecom.9",5.00449520570991e-22,-0.811612014247925,0.008,0.485,1.02196796595802e-17,"T_2","Mecom"
"Hcfc1r1.14",5.38898151888476e-22,-0.969173839700521,0.408,0.796,1.10048391597146e-17,"T_2","Hcfc1r1"
"Snhg18.10",6.08478086484129e-22,-0.923334701173229,0.017,0.497,1.24257310040924e-17,"T_2","Snhg18"
"Rhoq.10",6.77422600833947e-22,-0.76925128454315,0.142,0.636,1.383364693163e-17,"T_2","Rhoq"
"Oxct1.13",7.29185392542799e-22,-0.998947969688844,0.275,0.739,1.48906949011165e-17,"T_2","Oxct1"
"Amotl1.5",7.48531186337824e-22,-0.760622306120216,0.033,0.522,1.52857553562047e-17,"T_2","Amotl1"
"Zfyve21.5",8.73066161566251e-22,-0.676225698754344,0.008,0.482,1.78288840853444e-17,"T_2","Zfyve21"
"Rapgef6",9.25207833971386e-22,0.984706877346997,0.733,0.48,1.88936691775297e-17,"T_2","Rapgef6"
"Slc7a6os",9.48464019735475e-22,0.949840495499552,0.358,0.112,1.93685837470181e-17,"T_2","Slc7a6os"
"S100a1.6",1.05635760101515e-21,-0.88946088690843,0.092,0.573,2.15718785703304e-17,"T_2","S100a1"
"Pdgfrb.12",1.14198196429514e-21,-0.783190609571702,0.042,0.539,2.3320413692871e-17,"T_2","Pdgfrb"
"Lamc1.14",1.22874116309599e-21,-1.10214665750039,0.125,0.611,2.50921232915833e-17,"T_2","Lamc1"
"Map1b.14",1.26369757019179e-21,-1.31646231879885,0.275,0.743,2.58059680808866e-17,"T_2","Map1b"
"Pdlim2.14",1.32660776635297e-21,-1.07509938721415,0.233,0.698,2.7090657196694e-17,"T_2","Pdlim2"
"Ank2.8",1.33789129864891e-21,-0.80384683580201,0.033,0.516,2.73210782097094e-17,"T_2","Ank2"
"Gm43445",1.39928531235912e-21,0.687912930575822,0.25,0.057,2.85748053636857e-17,"T_2","Gm43445"
"Anxa3.11",1.50316490818009e-21,-1.1564400225946,0.033,0.506,3.06961305899456e-17,"T_2","Anxa3"
"Lox.11",1.52041880711575e-21,-1.19291633070387,0.008,0.471,3.10484724601107e-17,"T_2","Lox"
"Clk1.2",1.52148022891012e-21,0.969592059540846,0.875,0.78,3.10701477545736e-17,"T_2","Clk1"
"Cyrib.3",1.73250965725355e-21,0.68292074497968,0.458,0.172,3.53795797107748e-17,"T_2","Cyrib"
"Akap12.13",1.82550559042003e-21,-1.48694849387908,0.025,0.498,3.72786496619674e-17,"T_2","Akap12"
"Smim14.8",1.93453723314219e-21,-0.779538640947204,0.475,0.844,3.95051848379966e-17,"T_2","Smim14"
"Morf4l2.4",2.17671143007786e-21,-0.779896785430145,0.317,0.765,4.445062411362e-17,"T_2","Morf4l2"
"Tshz2.13",2.26228256511474e-21,-1.23945080280606,0.017,0.484,4.61980722622081e-17,"T_2","Tshz2"
"Eng.10",2.34786424007917e-21,-1.01725486131404,0.025,0.491,4.79457356466568e-17,"T_2","Eng"
"Qpct.10",2.47286673192458e-21,-0.902954237789706,0.033,0.502,5.04984115326319e-17,"T_2","Qpct"
"Kank2.6",2.62638474496451e-21,-0.714330280371438,0.042,0.532,5.36334028769202e-17,"T_2","Kank2"
"Zfp704.4",2.62924776877053e-21,-0.747870031996133,0.008,0.469,5.3691868686063e-17,"T_2","Zfp704"
"Mfap2.11",2.66934414616109e-21,-0.949580669900343,0,0.459,5.45106768087555e-17,"T_2","Mfap2"
"Zbtb16.9",2.90280196428743e-21,-0.933951404320768,0.325,0.757,5.92781189127136e-17,"T_2","Zbtb16"
"Rbm39.4",2.95041373758254e-21,0.812216485411804,0.917,0.929,6.0250398935173e-17,"T_2","Rbm39"
"Ephx1.6",3.04091902840909e-21,-0.815414337014746,0.067,0.55,6.2098607479142e-17,"T_2","Ephx1"
"Ilk.8",3.27370508808809e-21,-0.712547578655253,0.283,0.732,6.68523316038469e-17,"T_2","Ilk"
"Atf5.11",3.32290923791034e-21,-1.14042156530615,0.067,0.532,6.7857129547367e-17,"T_2","Atf5"
"Cyp4f16.1",3.54115593095633e-21,0.489957865134809,0.267,0.065,7.23139452660592e-17,"T_2","Cyp4f16"
"Actn1.14",3.9306204712077e-21,-1.44274894498378,0.092,0.572,8.02672006425325e-17,"T_2","Actn1"
"Scarb2.8",4.21477045433129e-21,-0.863003073650152,0.167,0.653,8.60698274478993e-17,"T_2","Scarb2"
"Cacna2d1.10",4.35462288348663e-21,-0.770524382774761,0.008,0.47,8.89257539036804e-17,"T_2","Cacna2d1"
"Myof.6",4.38819746846712e-21,-0.731449319974505,0.033,0.509,8.96113805035671e-17,"T_2","Myof"
"Vat1.8",4.51590879714394e-21,-0.807374804868071,0.058,0.537,9.22193735464764e-17,"T_2","Vat1"
"Itga9.15",4.91092233141027e-21,-1.06853933830215,0.025,0.489,1.00285944929729e-16,"T_2","Itga9"
"Gnb4.9",4.95929552741946e-21,-0.792298827292891,0.058,0.539,1.01273773965433e-16,"T_2","Gnb4"
"Hdgfl3.3",5.34722134939403e-21,-0.736664366122814,0.042,0.513,1.09195607175975e-16,"T_2","Hdgfl3"
"Lix1l.5",6.33201694437148e-21,-0.668713446593006,0.008,0.469,1.2930611802101e-16,"T_2","Lix1l"
"Ginm1.4",8.60725081027855e-21,-0.702021429042655,0.175,0.67,1.75768668796698e-16,"T_2","Ginm1"
"Klhdc2.3",8.82086571864007e-21,-0.668529894326009,0.042,0.512,1.80130898840349e-16,"T_2","Klhdc2"
"Rdx.6",8.90601966214742e-21,-0.87394394073295,0.458,0.848,1.81869827520712e-16,"T_2","Rdx"
"P3h4.6",9.20780107058824e-21,-0.692821194197648,0.008,0.464,1.88032505662482e-16,"T_2","P3h4"
"Hexa.6",9.22889237968705e-21,-0.957705052191558,0.233,0.682,1.88463211285589e-16,"T_2","Hexa"
"Slc7a8.1",9.72854425717082e-21,0.595906286081549,0.175,0.03,1.98666602275685e-16,"T_2","Slc7a8"
"Septin11.8",1.10288264836637e-20,1.0968327661002,0.7,0.442,2.25219665622896e-16,"T_2","Septin11"
"Rpl4.7",1.10926749573571e-20,0.645080759180207,0.958,0.947,2.2652351530419e-16,"T_2","Rpl4"
"Atp2a2.13",1.17591188569771e-20,-0.991594659468682,0.458,0.812,2.40132966178329e-16,"T_2","Atp2a2"
"Clcn3.1",1.24950997580735e-20,1.18342920503012,0.575,0.302,2.55162432159618e-16,"T_2","Clcn3"
"Kdelr2.8",1.27881538701388e-20,-0.820456631074854,0.25,0.72,2.61146890182104e-16,"T_2","Kdelr2"
"Arl3.3",1.49077244454622e-20,-0.732122156575989,0.133,0.624,3.04430640900783e-16,"T_2","Arl3"
"P4ha1.8",1.58013888958814e-20,-0.762971879070145,0.125,0.605,3.22680162642794e-16,"T_2","P4ha1"
"Dlc1.9",1.99734848500756e-20,-0.771553774024116,0.075,0.552,4.07878534123394e-16,"T_2","Dlc1"
"Actn2",2.57884557629936e-20,0.351211586852691,0.15,0.023,5.26626055136092e-16,"T_2","Actn2"
"Ppm1h.2",2.65419496994321e-20,0.394230583988466,0.233,0.052,5.42013154812102e-16,"T_2","Ppm1h"
"Fblim1.14",2.71834993377772e-20,-1.3875261513808,0.125,0.596,5.55114239976748e-16,"T_2","Fblim1"
"Sh3pxd2a.11",2.72645763433743e-20,-0.748299903007627,0.05,0.518,5.56769913508047e-16,"T_2","Sh3pxd2a"
"Cpxm1.12",2.75437870425396e-20,-1.3399177180268,0.017,0.466,5.62471675195701e-16,"T_2","Cpxm1"
"Arhgef25.7",2.79821574379171e-20,-0.568989432593056,0.017,0.474,5.71423637039705e-16,"T_2","Arhgef25"
"Zcchc24.9",2.89070783833546e-20,-0.70700569671524,0.125,0.619,5.90311447666485e-16,"T_2","Zcchc24"
"Foxp2.11",3.04664646865546e-20,-0.672404806262388,0.067,0.558,6.22155675364133e-16,"T_2","Foxp2"
"Trip10.5",3.07236255703461e-20,-0.723733743039392,0.042,0.502,6.27407157772037e-16,"T_2","Trip10"
"Rab6a.3",3.16516094465612e-20,-0.725804790630509,0.233,0.697,6.46357516508226e-16,"T_2","Rab6a"
"C3.13",3.43780952815663e-20,-3.00788462642078,0.025,0.462,7.02035083744866e-16,"T_2","C3"
"Rcn1.12",3.507660472397e-20,-0.859838199921879,0.125,0.588,7.16299345068191e-16,"T_2","Rcn1"
"Sgcb.7",3.67349073008314e-20,-0.695643215990316,0.058,0.528,7.50163541990278e-16,"T_2","Sgcb"
"Kdelr3.10",3.80210115716135e-20,-0.734484930078826,0.008,0.455,7.7642707730392e-16,"T_2","Kdelr3"
"Clec3b.15",4.20941822226762e-20,-2.48971834860676,0,0.44,8.5960529516927e-16,"T_2","Clec3b"
"Nfe2l2.6",4.45848350624812e-20,-0.812929776976882,0.175,0.656,9.10466916810928e-16,"T_2","Nfe2l2"
"Dusp2.3",4.5556953398891e-20,0.378578821070893,0.167,0.027,9.30318545358754e-16,"T_2","Dusp2"
"Fnbp1.4",4.60359458249778e-20,1.02436493749415,0.633,0.375,9.40100049691872e-16,"T_2","Fnbp1"
"Gimap4.3",4.68178883809015e-20,0.591466978013217,0.192,0.035,9.5606809862639e-16,"T_2","Gimap4"
"Gpx4.6",4.78479766621598e-20,-0.742978141834552,0.675,0.931,9.77103531417966e-16,"T_2","Gpx4"
"Arrdc3.6",5.24058818964607e-20,-0.930488276043564,0.067,0.537,1.07018051420762e-15,"T_2","Arrdc3"
"Sema3d.10",5.30792981109689e-20,-0.902538844808729,0,0.438,1.0839323467241e-15,"T_2","Sema3d"
"Scara3.10",5.33569871870416e-20,-0.914632388553614,0.008,0.452,1.08960303534658e-15,"T_2","Scara3"
"Lgmn.10",5.56765719461616e-20,-0.747290199484773,0.017,0.464,1.13697127571257e-15,"T_2","Lgmn"
"Pla2g4a.8",5.77051799658788e-20,-0.759767647410964,0,0.438,1.17839748008321e-15,"T_2","Pla2g4a"
"Pde3a.15",6.72559915978367e-20,-1.01753920810575,0.05,0.512,1.37343460441942e-15,"T_2","Pde3a"
"Plod2.10",8.32747325546668e-20,-0.765422896758477,0.067,0.541,1.70055331349885e-15,"T_2","Plod2"
"Phlda3.10",8.66121238522071e-20,-0.902019624955727,0.008,0.446,1.76870618118592e-15,"T_2","Phlda3"
"Pja2.5",8.80377537433071e-20,-0.74283742975947,0.125,0.593,1.79781896919207e-15,"T_2","Pja2"
"Clmp.9",9.04404991273215e-20,-0.725782513213052,0.008,0.451,1.84688543267903e-15,"T_2","Clmp"
"Slc43a2.2",9.62889764085251e-20,0.362129732447532,0.2,0.039,1.96631718723849e-15,"T_2","Slc43a2"
"Ndn.12",1.05996263698664e-19,-0.766837214285127,0.017,0.465,2.16454970099042e-15,"T_2","Ndn"
"Frmd6.12",1.09159071184357e-19,-0.715006326874768,0.05,0.501,2.22913739265575e-15,"T_2","Frmd6"
"Tpst1.4",1.09203594912117e-19,-0.664104867325795,0.008,0.445,2.23004661170034e-15,"T_2","Tpst1"
"Ghr.9",1.14581380815266e-19,-0.712620172903593,0.017,0.459,2.33986637762855e-15,"T_2","Ghr"
"Tnfrsf1b.3",1.2109427877172e-19,0.470377206134574,0.258,0.064,2.47286626679729e-15,"T_2","Tnfrsf1b"
"Pmm1.6",1.2496243946627e-19,-0.684510111917652,0.058,0.516,2.55185797634071e-15,"T_2","Pmm1"
"Errfi1.11",1.25008520438588e-19,-1.19095556880169,0.308,0.745,2.55279899587641e-15,"T_2","Errfi1"
"Paxbp1.1",1.33014049081549e-19,1.09914368376864,0.533,0.265,2.71627989629432e-15,"T_2","Paxbp1"
"Scd2.7",1.35188114050594e-19,-0.804868450870493,0.042,0.494,2.76067647702717e-15,"T_2","Scd2"
"Gns.6",1.354381175835e-19,-0.738469538091528,0.058,0.512,2.76578179917266e-15,"T_2","Gns"
"Fn1.9",1.39388252196473e-19,-1.71327645244962,0.058,0.509,2.84644749810418e-15,"T_2","Fn1"
"Rpl37.6",1.41592122837662e-19,0.491710740432452,0.992,0.991,2.8914527404679e-15,"T_2","Rpl37"
"Dact3.9",1.45388131770994e-19,-0.688647076882522,0.033,0.488,2.96897103889548e-15,"T_2","Dact3"
"Medag.13",1.46320996899123e-19,-1.11681878180999,0.017,0.459,2.988021077677e-15,"T_2","Medag"
"C1qtnf2.11",1.61739607608459e-19,-0.799088416419055,0.017,0.458,3.30288452697234e-15,"T_2","C1qtnf2"
"Cp.13",1.61985863585601e-19,-1.46549894026267,0.033,0.482,3.30791332028156e-15,"T_2","Cp"
"Rpl24.2",1.6625255153674e-19,0.506289265958946,0.992,0.975,3.39504335493177e-15,"T_2","Rpl24"
"Dnajb4.11",1.7035330886811e-19,-0.931558312538134,0.183,0.649,3.47878492039568e-15,"T_2","Dnajb4"
"Tcaf1.4",1.79926487809617e-19,-0.654668646862481,0.042,0.497,3.67427880756019e-15,"T_2","Tcaf1"
"Ppp1r11.2",1.81179668188957e-19,0.915237167227555,0.717,0.527,3.69987000408669e-15,"T_2","Ppp1r11"
"Selenot",1.8931667300494e-19,0.857545768088627,0.742,0.535,3.86603577943388e-15,"T_2","Selenot"
"Bzw2.3",1.94912199859179e-19,0.932212877282238,0.417,0.161,3.98030203332429e-15,"T_2","Bzw2"
"Anxa1.11",1.98731992582489e-19,-1.22359155590282,0.467,0.8,4.05830602052701e-15,"T_2","Anxa1"
"Tgm2.13",2.03203985398412e-19,-0.859859970689199,0.008,0.444,4.14962858582098e-15,"T_2","Tgm2"
"Arhgef40.9",2.13738566958155e-19,-0.741825542774003,0.008,0.444,4.36475527585248e-15,"T_2","Arhgef40"
"Sp100.7",2.14628334899873e-19,0.636368731539172,0.483,0.19,4.3829252269903e-15,"T_2","Sp100"
"Acadsb.6",2.30818333301318e-19,-0.72419231515084,0.108,0.575,4.71354118434621e-15,"T_2","Acadsb"
"Serpine2.12",2.32059369600108e-19,-1.571815779779,0.067,0.505,4.7388843866038e-15,"T_2","Serpine2"
"Bmpr1a.7",2.54012262634708e-19,-0.728145262024524,0.117,0.589,5.18718441526337e-15,"T_2","Bmpr1a"
"Mpdz.4",2.58992083397933e-19,-0.52439744215592,0.033,0.489,5.28887733506919e-15,"T_2","Mpdz"
"Xbp1.8",2.68475469640721e-19,-0.751849675972181,0.342,0.766,5.48253756553317e-15,"T_2","Xbp1"
"Map3k20.13",2.97319801031857e-19,-0.747762276640499,0.05,0.506,6.07156765687154e-15,"T_2","Map3k20"
"Zfp36.13",2.99996882878845e-19,-1.37842533704067,0.575,0.851,6.1262363452689e-15,"T_2","Zfp36"
"Prnp.9",3.18573446041894e-19,-0.869151088897279,0.092,0.563,6.50558834162152e-15,"T_2","Prnp"
"Hsp90aa1.9",3.22295059502129e-19,-0.865215323264773,0.808,0.934,6.58158741009298e-15,"T_2","Hsp90aa1"
"Socs3.13",3.43194245863186e-19,-1.56294098093637,0.283,0.696,7.00836969477211e-15,"T_2","Socs3"
"Rbfox2.3",3.58649707286761e-19,-0.53202035610525,0.067,0.532,7.32398567250295e-15,"T_2","Rbfox2"
"Macroh2a1.3",3.59124063825565e-19,0.871238259394007,0.783,0.635,7.33367250738185e-15,"T_2","Macroh2a1"
"Isy1.1",3.64789061064885e-19,0.935640857757332,0.458,0.196,7.44935741600602e-15,"T_2","Isy1"
"Gpc6.9",3.68222224321005e-19,-0.314972869915185,0.067,0.549,7.51946604285925e-15,"T_2","Gpc6"
"Sema3c.12",3.97796166790755e-19,-1.09712292335276,0.008,0.434,8.123395522034e-15,"T_2","Sema3c"
"Rps27l.1",4.0329678358188e-19,-0.738203890632503,0.517,0.868,8.23572361752556e-15,"T_2","Rps27l"
"Akna.3",4.24564274373779e-19,0.513839488321105,0.267,0.07,8.67002704698694e-15,"T_2","Akna"
"Rpl28.6",4.51582835846461e-19,0.491664289929274,0.983,0.989,9.22177309082058e-15,"T_2","Rpl28"
"Fam3c.8",4.87343537409395e-19,-0.681210256390299,0.083,0.548,9.95204237743725e-15,"T_2","Fam3c"
"Epb41l2.13",5.08826870035842e-19,-0.839818830207589,0.192,0.639,1.03907535130019e-14,"T_2","Epb41l2"
"Adamts5.14",5.4207981267166e-19,-1.27639608352009,0.025,0.46,1.1069811854568e-14,"T_2","Adamts5"
"Ift43.9",5.73459131000936e-19,-0.638673878564536,0.05,0.501,1.17106089141701e-14,"T_2","Ift43"
"Aspn.13",6.39261420567243e-19,-1.52095557811504,0.033,0.47,1.30543574694037e-14,"T_2","Aspn"
"Arid5b.6",6.58037835471613e-19,-0.902586297208137,0.392,0.798,1.34377906381658e-14,"T_2","Arid5b"
"Lgalsl.7",6.62775790507863e-19,-0.592671845363846,0.075,0.549,1.35345444179611e-14,"T_2","Lgalsl"
"Ergic3.8",6.70548209953929e-19,-0.695833194629996,0.283,0.738,1.36932649954692e-14,"T_2","Ergic3"
"Ak3.6",7.13973597099644e-19,-0.691300718232492,0.108,0.564,1.45800548263718e-14,"T_2","Ak3"
"Fosl2.8",7.53847372678092e-19,1.25456204964994,0.683,0.437,1.53943171974593e-14,"T_2","Fosl2"
"Itpripl2.2",8.24996090587075e-19,-0.679924182743812,0.067,0.519,1.68472451658787e-14,"T_2","Itpripl2"
"Fmo1.12",8.28256145855495e-19,-0.96699317790231,0.008,0.434,1.69138187545151e-14,"T_2","Fmo1"
"Prkcz.1",8.68996363164509e-19,0.373966682775114,0.192,0.039,1.77457747321824e-14,"T_2","Prkcz"
"Klf7.8",9.67373737560038e-19,-0.761514670209484,0.225,0.69,1.97547390947135e-14,"T_2","Klf7"
"Kazald1.11",1.11737652218995e-18,-0.783863362146637,0.017,0.438,2.28179459596409e-14,"T_2","Kazald1"
"Hebp1.3",1.13442258267136e-18,-0.615722417409416,0,0.417,2.31660435607319e-14,"T_2","Hebp1"
"Sec24d.6",1.21266269878095e-18,-0.586095155223106,0.058,0.501,2.47637849718058e-14,"T_2","Sec24d"
"Tm2d2.6",1.21549689075741e-18,-0.715423941150913,0.208,0.662,2.48216620061571e-14,"T_2","Tm2d2"
"Plat.10",1.25000204754266e-18,-0.914851042686038,0.008,0.429,2.55262918128687e-14,"T_2","Plat"
"Fam83a.1",1.27218852620069e-18,0.284889823694553,0.183,0.036,2.59793618935443e-14,"T_2","Fam83a"
"Gnas.5",1.27389286962565e-18,-0.501890817145652,0.942,0.978,2.60141662906255e-14,"T_2","Gnas"
"Cdc42ep5.4",1.65140049095312e-18,-0.633491055021346,0,0.414,3.37232494257536e-14,"T_2","Cdc42ep5"
"Tacc2.10",1.89905297204649e-18,-0.750421795490185,0.025,0.444,3.87805607421614e-14,"T_2","Tacc2"
"Klf4.13",1.96769760774264e-18,-1.66019836731596,0.575,0.834,4.01823528477124e-14,"T_2","Klf4"
"9530068E07Rik.7",1.98225970794013e-18,-0.697337727509217,0.192,0.647,4.04797254958453e-14,"T_2","9530068E07Rik"
"Dapp1.2",1.99367095332786e-18,0.423408029090569,0.258,0.067,4.07127545379081e-14,"T_2","Dapp1"
"Zfand5.5",2.07637274728455e-18,-0.753437798947899,0.292,0.744,4.24016078722977e-14,"T_2","Zfand5"
"Atp8a1.2",2.09167803412908e-18,0.566135442038959,0.358,0.121,4.27141571349499e-14,"T_2","Atp8a1"
"Mtus1.7",2.13758748717722e-18,-0.707345142355142,0.008,0.425,4.36516740756461e-14,"T_2","Mtus1"
"Acvrl1.7",2.16609165126053e-18,-0.711276821445331,0.025,0.452,4.42337576103913e-14,"T_2","Acvrl1"
"Smoc2.14",2.24381231410458e-18,-2.12672108422051,0.033,0.443,4.58208912663297e-14,"T_2","Smoc2"
"Rpl35.7",2.25461637067857e-18,0.531403909275806,0.967,0.964,4.60415209056271e-14,"T_2","Rpl35"
"Tpm3.10",2.31737934321881e-18,0.789742832825036,0.9,0.826,4.73232035678714e-14,"T_2","Tpm3"
"Fkbp10.6",2.40499268050057e-18,-0.601263850062515,0.008,0.427,4.91123555285021e-14,"T_2","Fkbp10"
"Aldh1a1.12",2.42730803324184e-18,-1.03871134653661,0.017,0.44,4.95680573468316e-14,"T_2","Aldh1a1"
"Tax1bp3.2",2.59362429764413e-18,-0.685363590661512,0.1,0.542,5.29644017821908e-14,"T_2","Tax1bp3"
"Pabpc1.9",2.7606892713813e-18,0.728728198968135,0.9,0.84,5.63760356108775e-14,"T_2","Pabpc1"
"Ttc3.4",2.95785445643131e-18,-0.768962453505922,0.258,0.708,6.04023458547837e-14,"T_2","Ttc3"
"Lrpap1.7",3.13232622328353e-18,-0.701725566752914,0.267,0.732,6.3965233805673e-14,"T_2","Lrpap1"
"mt-Nd4l.8",3.2002522400088e-18,-0.682382251006552,0.625,0.897,6.53523509932197e-14,"T_2","mt-Nd4l"
"Selenos.10",3.65547932672112e-18,-0.85462130914144,0.45,0.8,7.46485433309721e-14,"T_2","Selenos"
"9930111J21Rik2.9",3.82577917768438e-18,0.662241952686461,0.417,0.152,7.81262365874928e-14,"T_2","9930111J21Rik2"
"Lman1.7",3.87898422962512e-18,-0.747751972891785,0.275,0.708,7.92127369531745e-14,"T_2","Lman1"
"Lims1.3",3.97369505945485e-18,-0.62756431391231,0.15,0.604,8.11468268091275e-14,"T_2","Lims1"
"Rps6.8",4.08728416755186e-18,0.614810265443637,0.983,0.97,8.34664299855766e-14,"T_2","Rps6"
"Cyp1b1.11",4.19941195256662e-18,-0.931806588268466,0,0.407,8.5756191483363e-14,"T_2","Cyp1b1"
"Fez1.9",4.2688105617234e-18,-0.905475702617704,0.025,0.438,8.71733804809536e-14,"T_2","Fez1"
"Cpne3.2",4.51805007751109e-18,-0.6521173357093,0.15,0.617,9.2263100632854e-14,"T_2","Cpne3"
"Tmem47.9",4.68773397840851e-18,-0.703799116659279,0.05,0.491,9.57282155730801e-14,"T_2","Tmem47"
"Osbpl3.7",4.97819024500312e-18,0.834650248016038,0.433,0.176,1.01659622993209e-13,"T_2","Osbpl3"
"Cav1.13",5.05670813097436e-18,-1.16549934617218,0.1,0.556,1.03263036742627e-13,"T_2","Cav1"
"Pttg1ip.5",5.44078632243461e-18,-0.532540363696384,0.242,0.742,1.11106297490437e-13,"T_2","Pttg1ip"
"Prxl2c.4",5.45569692500162e-18,-0.71302761185779,0.2,0.652,1.11410786905458e-13,"T_2","Prxl2c"
"Sdc4.12",6.09485408143671e-18,-0.862383946421899,0.275,0.725,1.24463015197019e-13,"T_2","Sdc4"
"Pacs1",6.2554873365924e-18,0.671286999537881,0.383,0.142,1.27743306900553e-13,"T_2","Pacs1"
"Ext1.6",6.31314183914206e-18,-0.607943260610718,0.067,0.506,1.2892066949712e-13,"T_2","Ext1"
"Smoc1.13",6.36078997592692e-18,-1.25435136024808,0.042,0.456,1.29893692098404e-13,"T_2","Smoc1"
"Vars.1",7.00633804219844e-18,0.729362115779691,0.425,0.179,1.43076429159734e-13,"T_2","Vars"
"Scarf2.9",7.10128737503571e-18,-0.667908432425166,0,0.403,1.45015389485604e-13,"T_2","Scarf2"
"Ubc.4",7.41058206464123e-18,-0.825316576669968,0.892,0.97,1.51331496342039e-13,"T_2","Ubc"
"Scn7a.15",7.42312409421829e-18,-1.33997328444641,0.033,0.445,1.51587617128032e-13,"T_2","Scn7a"
"Myo1c.8",7.44206177317714e-18,-0.535380776842361,0.075,0.52,1.5197434347005e-13,"T_2","Myo1c"
"Dusp3.11",8.20249143408155e-18,-0.768669971837047,0.125,0.568,1.67503077575379e-13,"T_2","Dusp3"
"Prss23.12",8.32102130190673e-18,-1.04163078208424,0.017,0.427,1.69923576006237e-13,"T_2","Prss23"
"Npr1.11",8.3272304241261e-18,-0.761027045934496,0.008,0.413,1.70050372491079e-13,"T_2","Npr1"
"eYFP.13",8.65837531583013e-18,-1.33397671194972,0,0.402,1.76812682324567e-13,"T_2","eYFP"
"Tpm1.15",8.79825567033113e-18,-1.41264806070069,0.367,0.767,1.79669179043832e-13,"T_2","Tpm1"
"Atp2a3.3",9.7399090484283e-18,0.458557923444798,0.283,0.08,1.98898682677954e-13,"T_2","Atp2a3"
"Gstm5.10",1.01421005447756e-17,-0.780895315086651,0.142,0.602,2.07111835224863e-13,"T_2","Gstm5"
"Tspan13.8",1.07082579574714e-17,0.791260974369398,0.317,0.093,2.18673335749523e-13,"T_2","Tspan13"
"Limch1.12",1.08713312388287e-17,-1.24331754203531,0,0.4,2.22003455228122e-13,"T_2","Limch1"
"Col4a6.12",1.24959366983001e-17,-0.75088301617643,0.025,0.44,2.55179523315986e-13,"T_2","Col4a6"
"Ski.5",1.26611744870207e-17,-0.741484680271325,0.3,0.722,2.5855384419945e-13,"T_2","Ski"
"Tead1.3",1.26722973175442e-17,-0.635602932806394,0.033,0.452,2.58780983521571e-13,"T_2","Tead1"
"Ctdspl.6",1.29130996238483e-17,-0.616294768510234,0.008,0.414,2.63698407418606e-13,"T_2","Ctdspl"
"Dock7.5",1.29333920846493e-17,-0.592981884668311,0.008,0.415,2.64112799760624e-13,"T_2","Dock7"
"Pcdh7.15",1.29474302415695e-17,-1.38689426154706,0.092,0.514,2.64399472963092e-13,"T_2","Pcdh7"
"Atf3.13",1.30129505129744e-17,-1.45634902334781,0.367,0.726,2.65737462425451e-13,"T_2","Atf3"
"Idh2.9",1.36459133674125e-17,-0.626212139340868,0.083,0.518,2.7866319687593e-13,"T_2","Idh2"
"Scoc.2",1.36974810962664e-17,-0.584146381081069,0.092,0.536,2.79716261466856e-13,"T_2","Scoc"
"Timp1.14",1.37655616266314e-17,-0.977755235757749,0.017,0.423,2.81106533977441e-13,"T_2","Timp1"
"Slc12a7.2",1.46947057512494e-17,0.256008294125832,0.183,0.037,3.00080586146263e-13,"T_2","Slc12a7"
"Asap1.4",1.49299329395297e-17,-0.714567901766602,0.117,0.551,3.04884160558135e-13,"T_2","Asap1"
"Evi5.3",1.5296530915074e-17,-0.487608047372507,0.058,0.495,3.12370457816726e-13,"T_2","Evi5"
"Dpep1.14",1.63847563442414e-17,-1.88899796303479,0.008,0.406,3.34593109305755e-13,"T_2","Dpep1"
"Wipi1.5",1.64098571377359e-17,-0.617043688558054,0.033,0.455,3.35105692609706e-13,"T_2","Wipi1"
"Cfl2.11",1.68838667168263e-17,-0.662131264192937,0.158,0.625,3.4478544222431e-13,"T_2","Cfl2"
"Tmtc1.9",1.70304005263866e-17,-0.661632942504941,0.017,0.426,3.4777780914934e-13,"T_2","Tmtc1"
"Eno1.5",1.81925777019836e-17,1.06701436258079,0.667,0.469,3.71510629252208e-13,"T_2","Eno1"
"Slit3.11",1.8623827753782e-17,-0.743003583682958,0.017,0.427,3.80317186559982e-13,"T_2","Slit3"
"Pdgfrl.15",1.86932800703144e-17,-1.04474391856399,0.017,0.424,3.81735472315891e-13,"T_2","Pdgfrl"
"Psen2.2",2.00082141477158e-17,0.734438603616773,0.517,0.259,4.08587741110505e-13,"T_2","Psen2"
"Nnmt.11",2.00728980313991e-17,-0.79217036393572,0,0.396,4.09908650699201e-13,"T_2","Nnmt"
